time_sec,x,y,theta,v,w
346.11,6.244395675776743,-14.516174723306527,-0.8879853051895895,0.11999999992985975,3.929017701465032e-10
346.12,6.245152847348974,-14.51710568582382,-0.8879853051859333,0.11999999993327037,3.656169117460806e-10
346.13,6.245910018921234,-14.518036648341141,-0.8879853051826045,0.11999999993736309,3.3287513370727773e-10
346.14,6.246667190493521,-14.51896761085849,-0.8879853051795851,0.11999999994122844,3.0195229996921036e-10
346.149,6.247424362065834,-14.519898573375865,-0.8879853051768566,0.13333333327207383,3.031649005909761e-10
346.156,6.248181533638176,-14.520829535893272,-0.8879853051744737,0.17142857135598075,3.404109831319145e-10
346.17,6.248938705210544,-14.521760498410705,-0.8879853051723818,0.08571428568058893,1.4941699911072019e-10
346.18,6.2496958767829405,-14.52269146092817,-0.8879853051706356,0.11999999995714462,1.7462298967929613e-10
346.189,6.250453048355366,-14.523622423445667,-0.8879853051692349,0.13333333329051636,1.556247414886198e-10
346.2,6.251210219927816,-14.524553385963193,-0.8879853051681253,0.10909090905918428,1.0087125263856902e-10
346.211,6.251967391500297,-14.525484348480754,-0.8879853051673977,0.10909090906352503,6.614508499006274e-11
346.221,6.252724563072802,-14.526415310998345,-0.8879853051669794,0.11999999997374289,4.183675975100165e-11
346.231,6.253481734645333,-14.527346273515967,-0.8879853051668702,0.11999999997760824,1.0914012749108082e-11
346.241,6.2542389062178945,-14.528277236033627,-0.8879853051671612,0.11999999998261048,-2.9103802701158088e-11
346.25,6.254996077790476,-14.529208198551313,-0.8879853051677069,0.13333333331754857,-6.063292229407935e-11
346.26,6.255753249363086,-14.530139161069036,-0.8879853051686347,0.11999999999056854,-9.27684144780283e-11
346.271,6.256510420935311,-14.53107012358628,-0.8879853051646511,0.10909090902652516,3.6214426344080314e-10
346.28,6.257267592506258,-14.532001086101968,-0.8879853051827864,0.1333333330308051,-2.015035996857003e-09
346.29,6.258024764077606,-14.53293204861817,-0.887985305186388,0.1199999997929808,-3.6015990537152653e-10
346.299,6.258781935648986,-14.533863011134416,-0.8879853051908627,0.13333333310937534,-4.971904446790829e-10
346.309,6.259539107220377,-14.534793973650686,-0.8879853051955375,0.11999999980093888,-4.674803079363077e-10
346.324,6.260296278791773,-14.535724936166972,-0.8879853052003397,0.07999999986835367,-3.2014211883331833e-10
346.331,6.261053450363175,-14.536655898683273,-0.8879853052051964,0.17142857114874588,-6.938145494636164e-10
346.342,6.261810621934595,-14.537586861199607,-0.8879853052104169,0.10909090891614555,-4.745908527281628e-10
346.35,6.2625677935060144,-14.53851782371595,-0.8879853052154737,0.14999999976055275,-6.320988654370807e-10
346.36,6.263324965077457,-14.539448786232331,-0.8879853052210944,0.11999999981276233,-5.620677534512453e-10
346.372,6.264082136648909,-14.540379748748736,-0.8879853052269152,0.09999999984605287,-4.850638843136487e-10
346.381,6.264839308221369,-14.541310711266384,-0.8879853052269152,0.13333333330592723,0.0
346.39,6.265596479793101,-14.542241673783147,-0.8879853052362647,0.133333333178598,-1.038845032373824e-09
346.4,6.266353651364848,-14.54317263629994,-0.8879853052382656,0.1199999998639214,-2.0008890377898325e-10
346.41,6.267110822936528,-14.544103598816656,-0.88798530524405,0.11999999985391695,-5.784385991025598e-10
346.42,6.267867994508139,-14.5450345613333,-0.8879853052496343,0.11999999984368516,-5.584297781136005e-10
346.43,6.268625166079837,-14.545965523850061,-0.8879853052562554,0.11999999985846443,-6.621121186045631e-10
346.44,6.269382337651524,-14.54689648636682,-0.887985305262258,0.11999999985755493,-6.002664511284284e-10
346.45,6.270139509223248,-14.547827448883638,-0.8879853052678242,0.11999999986437616,-5.566107470766912e-10
346.46,6.270896680795008,-14.54875841140051,-0.8879853052743907,0.11999999987096997,-6.566551989661829e-10
346.47,6.271653852366739,-14.549689373917357,-0.8879853052802842,0.11999999986710462,-5.893526118516679e-10
346.482,6.272411023938521,-14.550620336434278,-0.8879853052855593,0.09999999989683299,-4.395890480327994e-10
346.49,6.273168195510321,-14.551551298951232,-0.8879853052914528,0.14999999984979695,-7.366906563943676e-10
346.5,6.273925367082206,-14.552482261468302,-0.8879853052974009,0.1199999998941621,-5.948095314900481e-10
346.506,6.274682538654088,-14.553413223985377,-0.887985305300275,0.19999999982398248,-4.790005198040959e-10
346.521,6.275439710226014,-14.554344186502515,-0.8879853053063504,0.0799999999347468,-4.0502826786914525e-10
346.53,6.27619688179801,-14.55527514901975,-0.8879853053115164,0.13333333323771512,-5.739922426251098e-10
346.54,6.2769540533699235,-14.556206111536893,-0.8879853053176282,0.11999999990166543,-6.111803771413626e-10
346.55,6.277711224941111,-14.557137074053164,-0.8879853053327804,0.11999999978820597,-1.5152181592759106e-09
346.56,6.278468396512801,-14.558068036570077,-0.8879853053416389,0.11999999986960574,-8.858478187101504e-10
346.573,6.279225568084542,-14.558998999087068,-0.8879853053496425,0.09230769221456006,-6.156579653133936e-10
346.58,6.27998273965625,-14.559929961604032,-0.8879853053579371,0.17142857124976477,-1.184941653726528e-09
346.59,6.280739911228069,-14.560860924121148,-0.8879853053647765,0.11999999989347998,-6.839400573666055e-10
346.6,6.2814970828002545,-14.561791886638723,-0.8879853053669047,0.11999999995236978,-2.1282177409265302e-10
346.612,6.282254254372204,-14.562722849156016,-0.8879853053719433,0.0999999999296127,-4.1988338442729606e-10
346.621,6.28301142594397,-14.563653811673094,-0.8879853053792739,0.13333333320815657,-8.145030753254407e-10
346.63,6.283768597515748,-14.5645847741902,-0.887985305386368,0.13333333321144084,-7.882287608112432e-10
346.642,6.284525769087885,-14.565515736707757,-0.88798530538886,0.09999999995651858,-2.0766801183772868e-10
346.65,6.28528294066018,-14.56644669922551,-0.887985305389333,0.14999999996632596,-5.911720765694461e-11
346.66,6.286040112232504,-14.5673776617433,-0.8879853053894239,0.11999999997783561,-9.094981712198802e-12
346.669,6.2867972838048525,-14.568308624261121,-0.8879853053892056,0.1333333333130011,2.4253168917631743e-11
346.681,6.2875544553772205,-14.569239586778965,-0.8879853053887509,0.09999999998721402,3.789561257387201e-11
346.691,6.288311626949622,-14.570170549296849,-0.8879853053878778,0.11999999998988642,8.731140810347426e-11
346.7,6.289068798522058,-14.571101511814772,-0.8879853053865863,0.1333333333279067,1.4349796428275102e-10
346.71,6.289825970094512,-14.572032474332715,-0.8879853053850765,0.11999999999784451,1.5097610661651828e-10
346.721,6.2905831416670015,-14.5729634368507,-0.8879853053831301,0.10909090909391043,1.7693800969841402e-10
346.73,6.291340313239525,-14.57389439936872,-0.8879853053807837,0.13333333334255967,2.607218067983573e-10
346.741,6.292097484812063,-14.574825361886756,-0.8879853053782735,0.10909090910031825,2.282004288816692e-10
346.748,6.292854656384641,-14.575756324404834,-0.8879853053753085,0.17142857145147772,4.235645812264036e-10
346.759,6.293611827957252,-14.576687286922947,-0.8879853053719434,0.10909090911003329,3.059209293715897e-10
346.77,6.294368999529879,-14.577618249441073,-0.8879853053684328,0.10909090911168691,3.1914993059938885e-10
346.78,6.295126171102396,-14.578549211959059,-0.8879853053663409,0.12000000000512046,2.0918371201883446e-10
346.79,6.295883342675025,-14.579480174477178,-0.8879853053628667,0.12000000002240087,3.4742694832168297e-10
346.8,6.296640514247706,-14.580411136995354,-0.887985305358774,0.12000000003013157,4.092726157978177e-10
346.81,6.297397685820417,-14.581342099513558,-0.8879853053543538,0.12000000003422429,4.4201439383662056e-10
346.82,6.298154857393151,-14.582273062031783,-0.8879853053496789,0.12000000003740752,4.674802212001339e-10
346.83,6.298912028965913,-14.583204024550032,-0.8879853053447313,0.12000000004081814,4.947650796005565e-10
346.841,6.299669200538723,-14.58413498706833,-0.8879853053391834,0.10909090913442429,5.04356184341778e-10
346.85,6.30042637211155,-14.585065949586639,-0.8879853053335264,0.13333333338853967,6.285618245030181e-10
346.862,6.301183543684381,-14.58599691210494,-0.8879853053278876,0.10000000004121527,4.69905581459984e-10
346.87,6.301940715256764,-14.586927874622686,-0.8879853053278876,0.14999999997257873,0.0
346.881,6.3026978868291526,-14.58785883714044,-0.8879853053278876,0.10909090907179318,0.0
346.89,6.303455058401541,-14.588789799658192,-0.8879853053278876,0.13333333330996944,0.0
346.9,6.304212229973929,-14.589720762175945,-0.8879853053278876,0.1199999999789725,0.0
346.911,6.304969401546318,-14.590651724693698,-0.8879853053278876,0.10909090907179318,0.0
346.921,6.305726573118706,-14.591582687211451,-0.8879853053278876,0.1199999999789725,0.0
346.929,6.306483744691095,-14.592513649729204,-0.8879853053278876,0.1499999999737156,0.0
346.941,6.307240916263483,-14.593444612246957,-0.8879853053278876,0.09999999998247708,0.0
346.951,6.3079980878358715,-14.59437557476471,-0.8879853053278876,0.1199999999789725,0.0
346.962,6.308755259408257,-14.59530653728246,-0.8879853053278876,0.10909090907137976,0.0
346.975,6.309512430980646,-14.596237499800212,-0.8879853053278876,0.09230769229151731,0.0
346.98,6.310269602553034,-14.597168462317965,-0.8879853053278876,0.239999999957945,0.0
346.99,6.3110267741254225,-14.598099424835718,-0.8879853053278876,0.1199999999789725,0.0
346.999,6.311783945696096,-14.599030387351341,-0.8879853053060051,0.13333333300604663,2.43138254514398e-09
347.011,6.312541117268023,-14.59996134986848,-0.887985305299966,0.09999999991843349,5.032537610018725e-10
347.021,6.313298288839752,-14.60089231238536,-0.8879853052913985,0.11999999986960574,8.567440160089923e-10
347.03,6.3140554604113115,-14.601823274902015,-0.88798530528043,0.1333333331571238,1.2187229427800756e-09
347.041,6.314812631982885,-14.602754237418665,-0.8879853052694613,0.10909090894715108,9.971369531836982e-10
347.05,6.315569803554551,-14.60368519993541,-0.8879853052595478,0.13333333317228208,1.1014991966379957e-09
347.062,6.316326975126065,-14.604616162451945,-0.8879853052475788,0.09999999985780049,9.97412583659633e-10
347.07,6.31708414669769,-14.605547124968597,-0.8879853052368831,0.14999999980659595,1.3369572376270566e-09
347.08,6.317841318269323,-14.606478087485238,-0.8879853052261693,0.11999999984504939,1.0713848211385546e-09
347.089,6.318598489840977,-14.607409050001884,-0.8879853052155827,0.13333333316293447,1.1762798489874568e-09
347.1,6.319355661412649,-14.608340012518532,-0.8879853052051053,0.10909090895273206,9.524890346143426e-10
347.11,6.3201128329843375,-14.609270975035182,-0.8879853051947189,0.11999999984914213,1.038642956363578e-09
347.119,6.320870004556429,-14.610201937552311,-0.8879853051893528,0.13333333323544141,5.962243623197022e-10
347.13,6.321627176128579,-14.611132900069503,-0.8879853051846598,0.1090909090184637,4.2663576270292455e-10
347.139,6.322384347700754,-14.612063862586718,-0.8879853051802397,0.13333333324857854,4.911272006364382e-10
347.151,6.323141519272957,-14.612994825103957,-0.8879853051761105,0.09999999993946555,3.4409223155969687e-10
347.162,6.323898690845184,-14.61392578762122,-0.8879853051722543,0.10909090902797208,3.5056892679201243e-10
347.171,6.32465586241744,-14.61485675013851,-0.8879853051687072,0.13333333326070515,3.941144285923848e-10
347.182,6.325413033989723,-14.615787712655827,-0.8879853051654693,0.10909090903499999,2.9434559272279906e-10
347.19,6.326170205562033,-14.61671867517317,-0.8879853051625225,0.14999999992767246,3.6834543661740105e-10
347.2,6.326927377134369,-14.61764963769054,-0.8879853051598849,0.11999999994600331,2.6375351555585347e-10
347.211,6.327684548706733,-14.618580600207942,-0.8879853051575748,0.10909090904554185,2.1001067047004602e-10
347.22,6.328441720279125,-14.619511562725373,-0.887985305155592,0.13333333328243197,2.2029985860230444e-10
347.23,6.329198891851543,-14.620442525242833,-0.8879853051539186,0.11999999995805412,1.673470390040066e-10
347.24,6.329956063423988,-14.621373487760323,-0.8879853051525726,0.11999999996214683,1.3460526096520375e-10
347.255,6.330713234996462,-14.622304450277847,-0.8879853051515721,0.07999999997764463,6.669630125966108e-11
347.26,6.331470406568969,-14.62323541279541,-0.8879853051509901,0.23999999994339305,1.1641538427697995e-10
347.271,6.332227578141495,-14.624166375312996,-0.8879853051506444,0.10909090906786582,3.141891734155648e-11
347.28,6.332984749714051,-14.625097337830617,-0.8879853051506627,0.13333333331022207,-2.0210492230394237e-12
347.291,6.333741921286629,-14.626028300348267,-0.8879853051509718,0.10909090907530712,-2.811158818353961e-11
347.3,6.334499092859237,-14.626959262865954,-0.8879853051516631,0.13333333331956967,-7.680170157250052e-11
347.308,6.335256264431864,-14.627890225383666,-0.8879853051526091,0.1499999999884949,-1.1823430689367198e-10
347.321,6.336013436003996,-14.628821187900764,-0.887985305147243,0.09230769223992098,4.1277071237517843e-10
347.33,6.33677060757464,-14.629752150416047,-0.8879853051662878,0.13333333297471958,-2.116091060094188e-09
347.34,6.337527779146029,-14.63068311293227,-0.8879853051705443,0.11999999979707353,-4.2564346144913223e-10
347.351,6.338284950717427,-14.63161407544851,-0.8879853051750736,0.10909090890829082,-4.1175309689611694e-10
347.362,6.339042122288832,-14.632545037964768,-0.8879853051797666,0.10909090890973776,-4.2663568385185743e-10
347.371,6.3397992938602545,-14.633476000481055,-0.8879853051847142,0.1333333331159439,-5.497390737074781e-10
347.38,6.340556465431679,-14.634406962997357,-0.8879853051896437,0.1333333331172071,-5.477179281109122e-10
347.389,6.341313637003123,-14.63533792551369,-0.8879853051949733,0.1333333331212493,-5.921820711265705e-10
347.399,6.342070808574577,-14.636268888030047,-0.887985305200503,0.11999999981162546,-5.529727717390465e-10
347.409,6.34282798014604,-14.637199850546425,-0.8879853052062147,0.11999999981389918,-5.711626484272703e-10
347.421,6.343585151717893,-14.638130813063292,-0.887985305209507,0.09999999989702245,-2.74364226361216e-10
347.428,6.344342323290384,-14.639061775580945,-0.887985305209507,0.1714285713965832,0.0
347.442,6.345099494861787,-14.639992738097275,-0.8879853052232768,0.08571428557599703,-9.8355357836374e-10
347.451,6.345856666433563,-14.640923700614076,-0.8879853052243137,0.13333333318491394,-1.1520269691904043e-10
347.46,6.34661383800512,-14.641854663130612,-0.8879853052271878,0.13333333314676568,-3.193337762429237e-10
347.473,6.347371009576789,-14.642785625647294,-0.8879853052329904,0.0923076921926972,-4.46352023184207e-10
347.481,6.3481281811485415,-14.643716588164091,-0.8879853052390839,0.14999999983075443,-7.61701791050784e-10
347.492,6.348885352720303,-14.64464755068091,-0.8879853052451775,0.1090909089698884,-5.539649389460248e-10
347.5,6.349642524291965,-14.645578513197618,-0.8879853052517622,0.14999999981512246,-8.230927875038652e-10
347.51,6.350399695863782,-14.646509475714529,-0.8879853052576557,0.11999999987756384,-5.893526118516679e-10
347.521,6.351156867435562,-14.647440438231406,-0.8879853052638039,0.10909090897505601,-5.589258538319829e-10
347.529,6.351914039007359,-14.648371400748315,-0.8879853052696974,0.14999999984524948,-7.366906563943676e-10
347.541,6.352671210579199,-14.64930236326529,-0.8879853052759183,0.09999999990327524,-5.184119915753923e-10
347.545,6.353428382151089,-14.650233325782333,-0.887985305279429,0.2999999997308578,-8.776625259887538e-10
347.561,6.354185553722994,-14.651164288299404,-0.8879853052841402,0.07499999993470395,-2.9444887283611165e-10
347.567,6.354942725294944,-14.65209525081654,-0.8879853052901067,0.19999999983914069,-9.943807929846393e-10
347.577,6.3556998968669545,-14.65302621333376,-0.8879853052952544,0.11999999991371622,-5.147739873256896e-10
347.591,6.356457068438908,-14.653957175850922,-0.887985305301057,0.0857142856468077,-4.144696738594966e-10
347.6,6.357214240010119,-14.654888138367191,-0.8879853053161728,0.13333333309952247,-1.6795335377091844e-09
347.609,6.357971411581847,-14.655819100884116,-0.8879853053246857,0.1333333331922404,-9.458744551493758e-10
347.62,6.358728583153618,-14.656750063401113,-0.8879853053325073,0.10909090898291074,-7.110595256538072e-10
347.63,6.359485754725347,-14.657681025918071,-0.8879853053407655,0.11999999987574485,-8.258212690070987e-10
347.639,6.360242926297177,-14.658611988435169,-0.8879853053476594,0.13333333321421986,-7.659967374901773e-10
347.65,6.361000097869352,-14.6595429509527,-0.8879853053500787,0.10909090904388823,-2.1993234253982828e-10
347.658,6.361757269441131,-14.660473913469751,-0.8879853053575184,0.1499999998574708,-9.299583672572886e-10
347.669,6.36251444101292,-14.66140487598683,-0.8879853053647216,0.10909090898993866,-6.548361915845938e-10
347.681,6.363271612584719,-14.662335838503935,-0.8879853053717246,0.09999999990952801,-5.835924914617449e-10
347.69,6.364028784156773,-14.663266801021363,-0.8879853053754353,0.1333333332584314,-4.123043534673718e-10
347.7,6.364785955729084,-14.664197763539113,-0.8879853053758535,0.11999999997374289,-4.183675975100165e-11
347.711,6.365543127301421,-14.665128726056894,-0.8879853053759444,0.10909090907075966,-8.268165192908002e-12
347.719,6.366300298873783,-14.666059688574707,-0.8879853053757081,0.14999999997741045,2.955849540825506e-11
347.73,6.367057470446181,-14.666990651092561,-0.887985305375035,0.1090909090794412,6.118417010410452e-11
347.739,6.367814642018592,-14.667921613610432,-0.8879853053741982,0.13333333332159078,9.297048085092167e-11
347.751,6.368571813591049,-14.668852576128355,-0.8879853053727975,0.09999999999706688,1.1671848383632e-10
347.76,6.369328985163522,-14.669783538646294,-0.8879853053712151,0.1333333333319489,1.758356192131198e-10
347.768,6.3700861567360265,-14.67071450116427,-0.8879853053692506,0.15000000000441105,2.4556355213145586e-10
347.781,6.370843328308568,-14.671645463682285,-0.8879853053668495,0.09230769231460448,1.8469734288992448e-10
347.791,6.371600499881132,-14.672576426200326,-0.8879853053641756,0.12000000001239643,2.6739140415732443e-10
347.8,6.372357671453722,-14.673507388718393,-0.8879853053612107,0.13333333335114936,3.2943911873164727e-10
347.808,6.373114843026351,-14.674438351236502,-0.887985305357791,0.15000000002714844,4.2746242743391116e-10
347.82,6.373872014599001,-14.67536931375463,-0.8879853053541531,0.1000000000203727,3.0316490059097606e-10
347.829,6.374629186171497,-14.676300276272563,-0.8879853053524797,0.13333333333321207,1.8594105807536979e-10
347.84,6.375386357744176,-14.677231238790716,-0.8879853053485325,0.10909090911664779,3.5883693428278624e-10
347.85,6.376143529316882,-14.678162201308893,-0.8879853053442942,0.12000000003195056,4.2382451714839675e-10
347.86,6.376900700889609,-14.67909316382709,-0.8879853053398377,0.12000000003467903,4.456523691742653e-10
347.87,6.377657872462367,-14.680024126345316,-0.8879853053350355,0.12000000003899915,4.802131782499774e-10
347.88,6.378415044035152,-14.680955088863564,-0.8879853053299606,0.12000000004240975,5.074980366504001e-10
347.89,6.379172215607984,-14.681886051381863,-0.8879853053243398,0.12000000004923093,5.620676667150715e-10
347.9,6.379929387180826,-14.68281701390016,-0.8879853053186828,0.1200000000496857,5.657056420527162e-10
347.91,6.380686558753528,-14.683747976418276,-0.8879853053147356,0.12000000002694833,3.9472071444723866e-10
347.92,6.381443730325929,-14.68467893893602,-0.8879853053147356,0.1199999999789725,0.0
347.93,6.3822009018983294,-14.685609901453764,-0.8879853053147356,0.1199999999789725,0.0
347.939,6.38295807347073,-14.686540863971508,-0.8879853053147356,0.13333333330996944,0.0
347.95,6.383715245043131,-14.687471826489253,-0.8879853053147356,0.10909090907179318,0.0
347.96,6.384472416615532,-14.688402789006997,-0.8879853053147356,0.1199999999789725,0.0
347.97,6.385229588187933,-14.68933375152474,-0.8879853053147356,0.1199999999789725,0.0
347.983,6.385986759760334,-14.690264714042485,-0.8879853053147356,0.09230769229151731,0.0
347.991,6.3867439313327345,-14.691195676560229,-0.8879853053147356,0.1499999999737156,0.0
348.0,6.387501102905135,-14.692126639077973,-0.8879853053147356,0.13333333330996944,0.0
348.011,6.388258274477536,-14.693057601595717,-0.8879853053147356,0.10909090907179318,0.0
348.02,6.389015446049937,-14.69398856411346,-0.8879853053147356,0.13333333330996944,0.0
348.03,6.389772617622338,-14.694919526631205,-0.8879853053147356,0.1199999999789725,0.0
348.037,6.390529789194739,-14.695850489148949,-0.8879853053147356,0.17142857139853213,0.0
348.049,6.391286960765296,-14.696781451664403,-0.8879853052912161,0.09999999973748194,1.959961128579953e-09
348.06,6.3920441323372295,-14.697712414181522,-0.8879853052851225,0.10909090900089391,5.539649389460248e-10
348.071,6.392801303909035,-14.698643376698469,-0.8879853052773191,0.10909090898146381,7.094058610747987e-10
348.082,6.393558475480613,-14.699574339215118,-0.8879853052664052,0.10909090894735776,9.9217603829774e-10
348.088,6.394315647052195,-14.700505301731752,-0.8879853052553821,0.19999999973530672,1.8371794247943698e-09
348.1,6.395072818623788,-14.701436264248379,-0.8879853052443772,0.09999999986784285,9.170738531997605e-10
348.108,6.395829990195396,-14.702367226765002,-0.8879853052334269,0.1499999998026169,1.3687896302516656e-09
348.119,6.396587161767022,-14.703298189281629,-0.8879853052225857,0.10909090894859799,9.855615376838404e-10
348.131,6.397344333338674,-14.704229151798266,-0.8879853052119446,0.0999999998716324,8.867573920527209e-10
348.141,6.398101504910344,-14.705160114314905,-0.8879853052013945,0.11999999984709575,1.0550138887510663e-09
348.151,6.398858676482031,-14.706091076831544,-0.8879853051909353,0.11999999984823263,1.0459189070388675e-09
348.159,6.399615848053759,-14.707022039348216,-0.8879853051808763,0.14999999981654358,1.2573764729059689e-09
348.171,6.4003730196259045,-14.707953001865386,-0.8879853051760378,0.0999999999320759,4.0320936693649667e-10
348.181,6.401130191198073,-14.708883964382574,-0.8879853051714176,0.11999999992121958,4.6202338829792744e-10
348.19,6.401887362770269,-14.709814926899789,-0.8879853051671066,0.1333333332500944,4.790006161776223e-10
348.199,6.402644534342492,-14.710745889417026,-0.8879853051630686,0.13333333325388394,4.4868410684381943e-10
348.211,6.403401705914739,-14.711676851934289,-0.8879853051593033,0.0999999999432551,3.137756981325124e-10
348.22,6.4041588774870135,-14.712607814451578,-0.8879853051558471,0.13333333326196833,3.8400889335660837e-10
348.23,6.404916049059314,-14.713538776968893,-0.887985305152682,0.11999999993940946,3.165042013197894e-10
348.24,6.405673220631642,-14.714469739486235,-0.8879853051498262,0.11999999994327482,2.8558136758172203e-10
348.25,6.406430392204,-14.71540070200361,-0.887985305147316,0.11999999994759493,2.510205585060099e-10
348.262,6.407187563776383,-14.716331664521011,-0.8879853051450969,0.09999999995936075,1.8493062983737651e-10
348.268,6.407944735348794,-14.717262627038442,-0.8879853051432053,0.1999999999255427,3.152916296100816e-10
348.28,6.408701906921234,-14.718193589555906,-0.8879853051416592,0.09999999996637143,1.288451405752807e-10
348.29,6.4094590784937004,-14.7191245520734,-0.8879853051404405,0.11999999996373846,1.218723039153602e-10
348.3,6.410216250066196,-14.720055514590927,-0.8879853051395856,0.11999999996828592,8.549255053891258e-11
348.311,6.410973421638719,-14.720986477108486,-0.8879853051390582,0.10909090906579878,4.795524772737249e-11
348.32,6.411730593211266,-14.721917439626075,-0.8879853051388399,0.1333333333069378,2.4253265291158184e-11
348.329,6.412487764783846,-14.722848402143704,-0.8879853051390217,0.1333333333124958,-2.021097409802645e-11
348.341,6.413244936356443,-14.723779364661356,-0.8879853051394401,0.09999999998683506,-3.486389417902321e-11
348.35,6.41400210792907,-14.724710327179045,-0.8879853051402404,0.1333333333210855,-8.892828603131639e-11
348.36,6.414759279501713,-14.725641289696755,-0.8879853051412591,0.11999999999170542,-1.0186339619022711e-10
348.37,6.415516451072586,-14.726572252212298,-0.8879853051515727,0.1199999997118084,-1.0313669189521146e-09
348.38,6.416273622644043,-14.727503214728577,-0.8879853051569205,0.11999999980571376,-5.347828950508227e-10
348.392,6.4170307942154485,-14.7284341772448,-0.8879853051613771,0.09999999983184202,-3.713770465920326e-10
348.4,6.417787965786865,-14.729365139761047,-0.8879853051660337,0.14999999975088937,-5.82076596124248e-10
348.41,6.418545137358279,-14.730296102277299,-0.8879853051706721,0.11999999980093888,-4.638422458624891e-10
348.421,6.4193023089297165,-14.731227064793588,-0.8879853051756925,0.10909090891387183,-4.564010154654726e-10
348.43,6.420059480501163,-14.732158027309898,-0.8879853051808948,0.13333333311948084,-5.780344374447152e-10
348.441,6.420816652072604,-14.733088989826213,-0.887985305185988,0.10909090891593887,-4.6301543722830504e-10
348.449,6.421573823644058,-14.734019952342551,-0.8879853051917723,0.1499999997628265,-7.230482488781997e-10
348.459,6.422330995215522,-14.734950914858915,-0.8879853051977568,0.11999999981276233,-5.984475068276929e-10
348.469,6.423088166787596,-14.735881877376036,-0.8879853052002123,0.11999999991007827,-2.4556355213145586e-10
348.479,6.423845338360092,-14.736812839893679,-0.8879853052002123,0.11999999997715348,0.0
348.49,6.424602509931414,-14.737743802409891,-0.8879853052151281,0.10909090890188303,-1.3559738874664845e-09
348.5,6.425359681503113,-14.738674764926586,-0.8879853052177292,0.11999999985323485,-2.601154534820349e-10
348.51,6.426116853074811,-14.739605727443283,-0.8879853052196574,0.11999999985346221,-1.9281295310369373e-10
348.52,6.426874024646499,-14.740536689959974,-0.8879853052254235,0.11999999985232535,-5.766196548018243e-10
348.531,6.42763119621825,-14.741467652476754,-0.8879853052303893,0.10909090896658116,-4.514401005795144e-10
348.54,6.428388367789955,-14.742398614993487,-0.8879853052375926,0.13333333317405052,-8.00355345270059e-10
348.549,6.429145539361693,-14.743329577510275,-0.88798530524425,0.13333333318112436,-7.397223266024532e-10
348.56,6.4299027109335,-14.74426054002716,-0.8879853052501798,0.10909090897712304,-5.390822731392172e-10
348.57,6.430659882505306,-14.745191502544055,-0.8879853052563462,0.11999999987551746,-6.166373835159167e-10
348.581,6.431417054077137,-14.746122465060992,-0.8879853052615667,0.10909090898229062,-4.7459093157923e-10
348.591,6.432174225649008,-14.747053427577988,-0.8879853052679696,0.11999999988756826,-6.402843533148683e-10
348.6,6.432931397220901,-14.74798439009502,-0.8879853052692065,0.13333333321295665,-1.374347202401063e-10
348.611,6.4336885687928485,-14.748915352612125,-0.8879853052745907,0.10909090900068723,-4.894735185349704e-10
348.62,6.434445740364857,-14.749846315129314,-0.8879853052799022,0.1333333332346835,-5.90161021903531e-10
348.629,6.435202911936792,-14.750777277646424,-0.8879853052861413,0.13333333322280955,-6.932370379902292e-10
348.641,6.435960083508788,-14.751708240163621,-0.8879853052915073,0.09999999992582312,-4.4716819945963177e-10
348.649,6.4367172550798415,-14.75263920267968,-0.8879853053088059,0.14999999970399358,-2.162323597086624e-09
348.658,6.4374744266516135,-14.753570165196646,-0.8879853053168095,0.13333333319880897,-8.892837276749018e-10
348.67,6.438231598223408,-14.754501127713654,-0.8879853053244311,0.09999999990308578,-6.351304754117123e-10
348.681,6.438988769795137,-14.755432090230599,-0.8879853053327804,0.10909090897691635,-7.590146945301126e-10
348.69,6.439745941367158,-14.756363052747913,-0.8879853053373643,0.1333333332463048,-5.093171255114253e-10
348.7,6.440503112939377,-14.757294015265476,-0.8879853053394016,0.11999999995350664,-2.03726879116628e-10
348.711,6.441260284511405,-14.758224977782813,-0.8879853053437673,0.10909090902177096,-3.968704310893094e-10
348.72,6.442017456083212,-14.759155940299888,-0.8879853053509159,0.13333333321068294,-7.942921012274143e-10
348.731,6.442774627655029,-14.760086902816989,-0.8879853053578463,0.1090909089930392,-6.300318537080039e-10
348.741,6.443531799227025,-14.76101786533432,-0.8879853053624484,0.11999999992144696,-4.6020435726101816e-10
348.75,6.444288970799358,-14.76194882785207,-0.8879853053627575,0.13333333330567462,-3.435870415340819e-11
348.761,6.445046142371717,-14.762879790369853,-0.8879853053627211,0.10909090907220657,3.3072503069497827e-12
348.772,6.4458033139441016,-14.763810752887668,-0.8879853053623573,0.10909090907592725,3.307250306949783e-11
348.779,6.446560485516511,-14.764741715405512,-0.8879853053616843,0.17142857141055046,9.614655302073568e-11
348.791,6.447317657088952,-14.765672677923392,-0.8879853053606291,0.0999999999934668,8.791780960655989e-11
348.8,6.448074828661426,-14.76660364044131,-0.887985305359174,0.13333333333018044,1.6168788915773805e-10
348.81,6.448832000233917,-14.767534602959248,-0.8879853053575187,0.1199999999996635,1.6552800796709732e-10
348.821,6.449589171806446,-14.768465565477229,-0.8879853053554089,0.10909090909577077,1.918206755052216e-10
348.832,6.450346343379006,-14.76939652799524,-0.8879853053529351,0.10909090909990483,2.2489317857471943e-10
348.84,6.451103514951588,-14.770327490513276,-0.8879853053502066,0.15000000001634817,3.410605131648481e-10
